alarm/set_alarm	pon una alarma para mañana a las 7
alarm/set_alarm	pon alarmas para el miércoles
alarm/cancel_alarm	cancela todas mis alarmas
alarm/set_alarm	configura la alarma ahora
alarm/set_alarm	necesito configurar una alarma .
alarm/cancel_alarm	cancela todas las alarmas
alarm/set_alarm	pon una alarma cada minuto durante 5 minutos .
alarm/cancel_alarm	quita la alarma por 20 minutos .
alarm/modify_alarm	cambia la alarma para las 5 a.m . en lugar de las 6 a.m .
alarm/set_alarm	pon la alarma para las 12 : 20am .
alarm/set_alarm	pon la alarma para las 5pm de la noche
alarm/cancel_alarm	apaga mi alarma de mi sisesta .
alarm/show_alarms	¿ cuándo es mi próxima alarma ?
alarm/cancel_alarm	apaga toda las alarmas
alarm/show_alarms	¿ tengo mi alarma puesta ?
alarm/cancel_alarm	cancela las alarmas actuales
alarm/set_alarm	pon una alarma para las 7 pm del viernes .
alarm/set_alarm	pon mi alarma para 5 : 40 am
alarm/set_alarm	pon la alarma para 10 horas a partir de ahora
alarm/cancel_alarm	apaga la alarma
alarm/show_alarms	por favor , muestre todas las alarmas actuales .
alarm/snooze_alarm	haz que mi alarma suene cada 10 minutos .
alarm/time_left_on_alarm	¿ cuántos minutos quedan en mi alarma ?
alarm/snooze_alarm	posponer la alarma
alarm/set_alarm	establezca una alarma cada hora durante el resto del día .
alarm/set_alarm	pon una alarma de lavandería para las 4 pm de hoy
alarm/set_alarm	ponga la alarma para el sábado a las 7 : 15 am
alarm/set_alarm	configurar una alarma para las 6 : 30 am
alarm/set_alarm	pon una alarma cada 4 horas
alarm/cancel_alarm	apaga la alarma después de 10 repeticiones
alarm/set_alarm	pon una alarma para las 5 am este lunes
alarm/show_alarms	muéstrame toda las alarmas de hoy
reminder/set_reminder	recuérdame llamar a karrie
alarm/set_alarm	pon una alarma 5 minutos a partir de ahora
alarm/set_alarm	pon la alarma de la puerta
alarm/set_alarm	pon la alarma para 4 mañana por la mañana .
alarm/cancel_alarm	apaga todas las alarmas
alarm/set_alarm	enciende una alarma para el desayuno
alarm/show_alarms	cuántas alarmas tengo encendidas
alarm/set_alarm	pon una alarma para mi cita con el doctor para mañana a las 11am
alarm/cancel_alarm	apaga la alarma para del sabado
alarm/snooze_alarm	posponer mi alarma
alarm/snooze_alarm	posponer mi alarma por diez minutos
alarm/time_left_on_alarm	cuánto tiempo queda en la alarma
alarm/set_alarm	pon la alarma por 3 horas
alarm/show_alarms	muestra todas alarmas
alarm/set_alarm	pon una alarma para que se active cada 5 minutos para la siguiente flecha .
alarm/cancel_alarm	cancela la alarma para mañana
alarm/snooze_alarm	para todas alarmas para el resto del día
alarm/cancel_alarm	cancela la alarma
alarm/set_alarm	pon una alarma para el gimnasio a las 6am
alarm/set_alarm	pon las 11 pm como hora de ir a dormir
alarm/cancel_alarm	borra mi alarma
alarm/snooze_alarm	posponer la alarma durante 2 minutos
alarm/cancel_alarm	cancelar todas las alarmas del 2 de marzo
alarm/set_alarm	pon un alarma para las 2 : 30am
alarm/show_alarms	¿ has puesto la alarma esta noche ?
alarm/set_alarm	por favor , pon una alarma para la medianoche .
alarm/cancel_alarm	restablece la alarma para mañana .
alarm/set_alarm	pon la alarma para la 1 pm
alarm/set_alarm	alarma todos los días a las 6 : 00 pm para la cena
alarm/snooze_alarm	posponer la alarma por 3 minutos .
alarm/cancel_alarm	elimina la alarma para esta noche
alarm/cancel_alarm	apaga el recuerdo de alarma
alarm/set_alarm	pon una alarma por 10 minutos
alarm/set_alarm	configurar una alarma para las 10 : 00 pm
alarm/modify_alarm	cambia la alarma a las 8 : 30 am
alarm/set_alarm	pon una alarma semanal para las 8am
alarm/set_alarm	pon un alarma para las 8am sabado y domingo
alarm/show_alarms	¿ a qué hora está puesta mi alarma ?
alarm/cancel_alarm	cancela alarmas para 6 : 00am
alarm/set_alarm	pon un alarma para las 10am cada día entre semana
alarm/modify_alarm	cambia la alarma para las 8pm
alarm/set_alarm	enciende todas las alarmas
alarm/set_alarm	pon un alarma para las 7pm
alarm/set_alarm	pon un alarma para que se encienda a las 7 : 00pm
alarm/set_alarm	pon una alarma para las 9pm
reminder/show_reminders	muestra todos los recordatorios para mañana
reminder/show_reminders	muéstrame mis recordatorios para el martes
reminder/set_reminder	recuérdame buscar cualquier email importante hoy a las 5pm
reminder/set_reminder	recuérdame comprar comida para el perro de camino a casa esta noche
reminder/set_reminder	recuérdame comprar zumo de naranja y leche de la tienda
reminder/set_reminder	pon un recordatorio para la fiesta de rubens el sábado a las 3
reminder/set_reminder	recuérdame comprobar la temperatura del agua
reminder/set_reminder	pon un recordatorio para un día antes de la cita con el dentista
reminder/show_reminders	¿ qué recordatorio tengo para este mes ?
reminder/cancel_reminder	cancela mi recordatorio para llamar a mi mamá
reminder/set_reminder	recuérdame que en una semana hay una venta de bocadillos naturales
reminder/set_reminder	necesito hacer mi cocción antes de la 12pm , por favor recuérdame a las 11 : 50pm
reminder/cancel_reminder	cortar mi recordatorio
reminder/set_reminder	recuérdame programar una cita
reminder/set_reminder	recuérdame que publique la carta mañana
reminder/set_reminder	recuérdame que saque la basura el viernes
reminder/set_reminder	recuérdame sacar la ropa de la lavadora
reminder/show_reminders	muestra todos los recordatorios
reminder/set_reminder	recuérdame concertar la cita para ver a mi cardiólogo
reminder/cancel_reminder	cancela el recordatorio para ir a por gasolina por favor
reminder/cancel_reminder	cancela el recordatorio para mis estudios
reminder/cancel_reminder	elimina mi recordatorio para la 5 : 00pm
reminder/set_reminder	recuérdame visitar la librería el jueves a las 3pm
reminder/show_reminders	muestra todos los recordatorios hoy
reminder/show_reminders	¿ tengo algún recordatorio ?
reminder/set_reminder	recuérdame llamar a mamá
reminder/set_reminder	recuérdame llamar a mamá mañana
reminder/set_reminder	programar un recordatorio para mañana
reminder/set_reminder	pon un recordatorio para una semana antes del cumpleaños de mi mamá para comprar un regalo
reminder/cancel_reminder	¿ puedes cancelar mi recordatorio para ir a la fiesta ?
reminder/set_reminder	recuérdame ir a la iglesia el domingo por la mañana a las 7 : 00 am
reminder/set_reminder	recuérdame llamar al doctor para la cita
reminder/cancel_reminder	borra todos los recordatorios
reminder/set_reminder	recuérdame enviar correo electrónicos a los maestros
reminder/set_reminder	recuérdame pagar mis cuentas en línea
reminder/show_reminders	muestra todos los recordatorios por favor
reminder/set_reminder	recuérdame comprar algo de ibuprofeno mañana
reminder/set_reminder	recuérdame salir temprano mañana
reminder/set_reminder	recuérdame ir a por bocadillos para el sábado
reminder/set_reminder	recuérdame que en 15 minutos es tiempo de salir
reminder/set_reminder	recuérdame en un par de hora regar el jardín
reminder/show_reminders	muéstrame la lista de mis recordatorios
reminder/set_reminder	recuérdame ir a por pan
reminder/show_reminders	muéstrame los recordatorios de este mes , por favor
reminder/cancel_reminder	cancela mi recordatorio para visitar al mecánico
reminder/set_reminder	recuerda : recoger la comida del perro de camino a casa
reminder/cancel_reminder	cancela mi recordatorio para visitar la tienda mañana
reminder/set_reminder	recuérdame llamar a la florista
reminder/set_reminder	por favor , agrega un recordatorio para visitar a stacy a las 5pm esta noche
reminder/set_reminder	recuérdame ir al doctor
reminder/set_reminder	recuérdame comprarle un regalo de cumpleaños a kate
reminder/show_reminders	¿ muéstrame todos mis recordatorios para mañana ?
reminder/set_reminder	recuérdame que me prepare para el trabajo
reminder/set_reminder	recuérdame que renueve mi libro de la librería
reminder/set_reminder	recuérdame visitar la librería el martes por la tarde
reminder/set_reminder	recuérdame ir a por huevos esta noche
reminder/set_reminder	recuérdame decirle a joe sobre mi conversación
reminder/set_reminder	recuérdame llamar al veterinario a las 9 : 30am
reminder/set_reminder	recuérdame enviarle un correo electrónico a susanne sobre la fiesta del sábado
reminder/set_reminder	recuérdame recoger a alex de la abuela mañana a las 4pm
reminder/set_reminder	recuérdame en una hora devolverle la llamada a mamá
reminder/show_reminders	muéstrame mis recordatorios cuando salga del trabajo
reminder/set_reminder	pon un recordatorio para revisar los documentos de reclutamiento a las 9 : 00am
reminder/show_reminders	tengo algunos recordatorios para mañana
reminder/show_reminders	¿ tengo algún recordatorio establecido para el doctor mañana ?
reminder/cancel_reminder	cancela mi recordatorio para masturbarme hoy
reminder/set_reminder	recuérdame recoger la tarjeta de cumpleaños
reminder/cancel_reminder	cancela mi recordatorio para recoger bocadillos mañana
reminder/set_reminder	recuérdame que llene el coche mañana por la mañana antes de irte
reminder/show_reminders	muéstrame todos mis recordatorios para mañana
reminder/set_reminder	¿ puedes establecer un recordatorio para el cumpleaños de sama el domingo ?
reminder/set_reminder	recuérdame pagar las facturas
reminder/show_reminders	muéstrame la lista de recordatorios que tengo
reminder/cancel_reminder	elimina los recordatorios del viernes
reminder/show_reminders	muestra todos los recordatorios
reminder/show_reminders	recita mi recordatorio
reminder/set_reminder	recuérdame establecer una cita con el doctor mañana por la tarde
reminder/cancel_reminder	cancela mi recordatorio para limpiar el garaje
reminder/set_reminder	recuérdame llamar a mi hermana el miércoles
reminder/set_reminder	recuérdame los ejercicios mañana por la noche a las 7
reminder/set_reminder	recuérdame mi hora de inicio
reminder/set_reminder	hacer un recordatorio para ir a por un regalo de cumpleaños para josh
reminder/set_reminder	recuérdame ir a por tiras elásticas de walmart
reminder/show_reminders	¿ tengo algún recordatorio para hoy ?
reminder/cancel_reminder	elimina el recordatorio
reminder/set_reminder	recuérdame 5 minutos antes de mi alarma
reminder/set_reminder	pon un recordatorio para recoger a sean hoy a las 3 : 15 pm
reminder/set_reminder	pon un recordatorio para los partidos de fútbol cada viernes por la noche en octubre
reminder/set_reminder	recuérdame en 10 minutos
reminder/set_reminder	recuérdame comprar entradas
reminder/set_reminder	pon un recordatorio para añadir un ingrediente
reminder/set_reminder	recuérdame apagar el horno en 10 minutos
reminder/show_reminders	¿ cuál es mi recordatorio ?
reminder/set_reminder	pon un alarma para mañana
reminder/cancel_reminder	cancela mis recordatorios a las 12pm
reminder/set_reminder	recuerdarme ir a por gasolina de camino a casa
reminder/set_reminder	recuérdame poner una alarma a las 8
reminder/set_reminder	recuérdame cambiar el aceite
reminder/set_reminder	pon un recordatorio para el 23 de marzo y repítalo anualmente para el cumpleaños de chantelle
reminder/show_reminders	muéstrame los recordatorios de mañana
reminder/cancel_reminder	elimina el recordatorio de mi grupo de lectura
reminder/cancel_reminder	cancela mi recordatorio
reminder/set_reminder	recuérdame darle de comer a los perros
reminder/set_reminder	recuérdame recoger a los niños de la escuela
reminder/set_reminder	establece un recordatorio para mi para mañana a las 4 : 45pm
reminder/show_reminders	¿ cuáles son mis recordatorios de esta semana ?
reminder/set_reminder	recuérdame depositar un cheque
reminder/set_reminder	pon un recordatorio para recoger huevos y leche en el walmart esta noche
reminder/set_reminder	hacer un recordatorio
reminder/cancel_reminder	elimina todos mis recordatorios
reminder/cancel_reminder	cancela mi recordatorio para hacer la lista para acampar
reminder/cancel_reminder	cancela mis recordatorios para mañana
reminder/set_reminder	recuérdame poner una alarma esta noche
reminder/cancel_reminder	cancela mis recordatorios para mañana
reminder/set_reminder	recuérdame comprar leche cuando llegue a food lion más tarde
reminder/set_reminder	establece un recordatorio para pagar la factura de mi telefono el viernes a las 8am
reminder/set_reminder	recuérdame hacer una cita para el grooming
reminder/set_reminder	pon un recordatorio para todos mis eventos en el calendario con 24 horas de anticipación
reminder/set_reminder	recuérdame llevar a mamá al doctor mañana
reminder/show_reminders	¿ a qué hora es mi recordatorio para el jurado mañana ?
reminder/cancel_reminder	cancela todos mis recordatorios
reminder/cancel_reminder	elimina mi recordatorio después del recordatorio
reminder/set_reminder	recuérdame que tengo una reunión de negocios mañana a las 9am
reminder/cancel_reminder	cancela mi recordatorio para el gimnasio esta tarde
reminder/set_reminder	recuérdame la conferencia de maestros
reminder/show_reminders	¿ cuáles son mis recordatorios de hoy ?
reminder/set_reminder	recuérdame mi cita en una semana
reminder/cancel_reminder	cancela el recordatorio para recoger a anna en el aeropuerto
reminder/set_reminder	recuérdame comprar leche en la tienda mañana
reminder/set_reminder	recuérdame recoger una tarjeta de aniversario para mi esposo mañana
reminder/set_reminder	recuérdame comprar queso en la tienda
reminder/set_reminder	recuérdame llamar a la tienda de reparación de zapatos
reminder/set_reminder	recuérdame comprar palomitas de maiz en la tienda
reminder/cancel_reminder	cancela recordatorio para la cita con el doctor
reminder/show_reminders	muéstrame todos mis recordatorios
reminder/set_reminder	recuérdame comprar leche en la tienda esta noche
reminder/show_reminders	¿ cuáles son mis recordatorios para mañana ?
reminder/set_reminder	recuérdame comprar yogurt en kroger
reminder/show_reminders	muéstrame todos los recordatorios establecidos para hoy
reminder/set_reminder	coloca un recordatorio para tomar dos galones de leche después de nadar
reminder/set_reminder	recuérdame coger mis llaves
reminder/set_reminder	crea un recordatorio el primero de octubre del año siguiente para pensar el disfraz de halloween
reminder/set_reminder	recuérdame llamar a michelle a las 7pm
reminder/set_reminder	por favor , establece un recordatorio para recoger a mi mamá en el aeropuerto al mediodía
reminder/set_reminder	recuérdame buscar la dirección en diez minutos
reminder/cancel_reminder	cancela el recordatorio para la reunión de hoy
reminder/set_reminder	recuérdame la cita con el doctor
reminder/set_reminder	recuérdame llamar a tim mañana después del trabajo a las 6pm
reminder/show_reminders	¿ qué recordatorio tengo para el viernes ?
reminder/set_reminder	recuérdame comprar un parabrisas mañana a las 7pm
reminder/cancel_reminder	cancela el recordatorio del cumpleaños de mi mamá
reminder/set_reminder	coloca un recordatorio el viernes para mi almuerzo con mamá
reminder/show_reminders	muestra mi próximo recordatorio
reminder/cancel_reminder	elimina el recordatorio para el miércoles
reminder/set_reminder	recuérdame mañana
reminder/set_reminder	recuérdame comprar artículos mañana
reminder/set_reminder	recuérdame establecer mi alarma esta noche
reminder/cancel_reminder	cancela el recordatorio para ir a por helado
reminder/set_reminder	recuérdame pagar mi factura de cable el viernes
reminder/set_reminder	recuérdame recogerlo en la tintorería
reminder/cancel_reminder	cancela mi recordatorio para el doctor
reminder/set_reminder	recuérdame comprobar a qué hora macy necesita estar en el ensayo hoy
reminder/set_reminder	recuérdame llamar a mamá esta noche a las 5
reminder/set_reminder	recuérdame programar una cita veterinaria para lilly hoy
reminder/cancel_reminder	cancela mi recordatorio para comprar en la tienda
alarm/set_alarm	pon la alarma para las 6pm esta noche
reminder/cancel_reminder	cancela todos los recordatorios
reminder/cancel_reminder	borra mis recordatorios para mañana
reminder/show_reminders	¿ cuál es mi próximo recordatorio ?
reminder/set_reminder	recuérdame visitar al oculista el martes por la tarde
reminder/set_reminder	recuerda la cita con el dentista el martes
reminder/set_reminder	recuérdame colocar la ropa en la secadora en media hora
reminder/set_reminder	recuérdame cancelar mi alarma después
reminder/set_reminder	recuérdame ver la luna llena esta noche
reminder/cancel_reminder	borra mi recordatorio para la reunión del lunes
reminder/set_reminder	recuerda las citas médicas los lunes y los miércoles a las 11 am
reminder/set_reminder	recuérdame comprar una lata de frijoles mañana a las 5 pm
reminder/cancel_reminder	cancela el recordatorio para mi cita con el odontólogo
reminder/set_reminder	recuérdame comprar pan en la tienda
reminder/show_reminders	muestra todos los recordatorios para mañana
reminder/set_reminder	recuérdame visitar al doctor el miércoles a la 1pm
reminder/set_reminder	recuérdame mi cita médica el próximo lunes
reminder/set_reminder	recuérdame correr a las 5 : 15am
reminder/set_reminder	crea un recordatorio para recoger a mi hija de la escuela
reminder/set_reminder	pon recordatorios de hora de acostarse
reminder/set_reminder	recuérdame tomar la medicina en 3 horas .
reminder/set_reminder	recuérdame comprar huevos
reminder/show_reminders	¿ tengo algún recordatorio establecido ?
reminder/set_reminder	coloca un recordatorio para visitar a anna la semana que viene
reminder/set_reminder	mañana a las 7pm , recuérdame la reunión del lunes
reminder/cancel_reminder	elimina el recordatorio para recoger a jason en el trabajo
reminder/show_reminders	¿ cuáles son mis recordatorios hoy ?
reminder/show_reminders	recordatorios para hoy
reminder/set_reminder	recuérdame alimentar mi gato a las 8 am
reminder/cancel_reminder	cancela recordatorio para ir al centro comercial
reminder/set_reminder	coloca un recordatorio para recoger la cena a las 5pm
reminder/set_reminder	recuérdame comprar cereal mañana
reminder/set_reminder	recuérdame los platos esta noche
reminder/set_reminder	recuérdame escribirle a allysa mañana a las 4pm
reminder/show_reminders	muéstrame los recordatorios de mañana
reminder/set_reminder	recuérdame escribirle un correo electrónico a mi jefe
reminder/show_reminders	¿ puse un recordatorio para ir la farmacia ?
reminder/show_reminders	muestra todos los recordatorios para la semana
reminder/set_reminder	programa un recordatorio para la reunión de las 12 : 00
reminder/show_reminders	muestra mi nuevo recordatorio
reminder/set_reminder	recuérdame hacer ejercicios los jueves
reminder/set_reminder	configurár un nuevo recordatorio para cepillarme los dientes todos los días
reminder/show_reminders	muéstrame los recordatorios de la semana que viene
reminder/show_reminders	¿ qué recordatorios activos tengo ?
reminder/show_reminders	muéstrame los recordatorios que tengo configurados para la próxima semana
reminder/cancel_reminder	cancela el recordatorio para mi cita médica
weather/find	previsión del tiempo para mañana
reminder/set_reminder	recuérdame regar el césped hoy
reminder/show_reminders	muestra mi recordatorio médico
reminder/set_reminder	mañana recuérdame varias veces ir a comprar café para la oficina
reminder/set_reminder	recuérdame llamar a la niñera a las 3pm
reminder/cancel_reminder	cancela el recordatorio para hoy
reminder/set_reminder	recuérdame limpiar mi coche hoy
reminder/set_reminder	coloca un recordatorio para la reunión en la escuela mañana por la noche
reminder/set_reminder	recuérdame recoger pan de camino a casa
reminder/set_reminder	recuérdame recoger vitaminas en walgreens
reminder/cancel_reminder	cancela el recordatorio para encargar pizza mañana por la noche
reminder/set_reminder	recuérdame a las 5pm de estirarme todas las noches
reminder/cancel_reminder	borra los recordatorios de la cena
reminder/set_reminder	recuérdame sacar la basura el jueves
reminder/show_reminders	cuál es mi recordatorio
reminder/show_reminders	ir a los recordatorios del siguiente mes
reminder/set_reminder	recuérdame sacar la carne del congelador
reminder/show_reminders	¿ tengo algún recordatorio para la tienda ?
reminder/set_reminder	recuérdame alimentar al bebé mañana a las 8am
reminder/set_reminder	coloca un recordatorio a las 6am para una llamada de trabajo mañana
reminder/show_reminders	muestra mis recordatorios
reminder/cancel_reminder	borra mis recordatorios de esta semana
reminder/show_reminders	muéstrame todos mis recordatorios
reminder/set_reminder	establece un recordatorio antes de acostarse
reminder/cancel_reminder	cancela mi recordatorio para llevar pan a la tienda esta noche
reminder/set_reminder	recuérdame comprarle un regalo
reminder/set_reminder	recuérdame nuestra cita dental el viernes
reminder/set_reminder	recuérdame llevar a cooper al parque de perros el viernes por la tarde
reminder/show_reminders	qué recordatorios hay para mañana
reminder/cancel_reminder	borra todos los recordatorios
reminder/set_reminder	recuérdame programar una cita con el veterinario
reminder/set_reminder	recuérdame todos los días tomar mi medicina a las 7pm
reminder/set_reminder	recuérdame sacar la torta después de 20 minutos
reminder/set_reminder	recuérdame traer el dvd conmigo el viernes
reminder/set_reminder	establece un recordatorio para enviar un paquete por correo a mi mamá
reminder/set_reminder	agrega recordatorio para detenernos en la farmacia por la mañana
reminder/set_reminder	programa un recordatorio para la cita con el doctor mañana
reminder/set_reminder	recuérdame ir a la escuela cuando despierte
reminder/cancel_reminder	cancela mi recordatorio para comprar leche de almedras
reminder/cancel_reminder	borra el recordatorio para recoger leche
reminder/set_reminder	programa un recordatorio para recoger harina en la tienda
reminder/set_reminder	recuérdame mi próxima cita
reminder/cancel_reminder	quita mi recordatorio
reminder/cancel_reminder	borra todos mis recordatorios de mañana
reminder/set_reminder	recuérdame comprar bolsas de basura
reminder/show_reminders	muéstrame el recordatorio para la conferencia padre / profesor
reminder/cancel_reminder	por favor borra todos mis recordatorios
reminder/set_reminder	recuérdame cocinar la cena a las 6pm
reminder/set_reminder	necesito un recordatorio para darle un baño al perro
reminder/set_reminder	recuérdame que tengo que trabajar mañana
reminder/cancel_reminder	borra el recordatorio para la cita con el doctor
reminder/set_reminder	recuérdame llamar a mi mamá mañana
reminder/set_reminder	recuérdame comprar la comida del perro a las 4 : 30 pm
reminder/set_reminder	recuérdame comprar un regalo mañana
reminder/cancel_reminder	desactitiva todas las alarmas y recordatorios
reminder/show_reminders	muéstrame mis recordatorios de la semana
reminder/cancel_reminder	borra los recordatorios del 17 de agosto
reminder/set_reminder	recuérdame revisar mi saldo bancario después del almuerzo
reminder/set_reminder	recuérdame llamar a mamá el sábado por la mañana
reminder/set_reminder	recuérdame llamar y hacer una cita con el dentista
reminder/set_reminder	pon un recordatorio el lunes a las 11 para mi cita con el doctor
reminder/set_reminder	programa un recordatorio para comprar las entradas del concierto para la próxima semana
reminder/set_reminder	recuérdame llamar a mi mamá esta tarde
reminder/set_reminder	recuérdame comprar vitaminas hoy
reminder/set_reminder	tengo que visitar al doctor el martes , recuérdame
reminder/set_reminder	recuérdame comprar más papel de copias
reminder/set_reminder	recuérdame darle la medicina al cachorro
reminder/set_reminder	recuérdame que compre pimienta
reminder/set_reminder	recuérdame recoger flores para jen por nuestro aniversario el 28
reminder/set_reminder	recuérdame acerca del dentista el lunes a las 8
reminder/set_reminder	recuérdame recoger a los niños a las 3 pm
reminder/set_reminder	recuérdame comprar lechuga esta noche
reminder/show_reminders	muestra mi recordatorio para hoy
reminder/show_reminders	¿ tengo algún recordatorio programado para hoy ?
reminder/set_reminder	recuérdame terminar mi proyecto a las 8 .
reminder/set_reminder	recuérdame revisar el registro de citas del bebé
reminder/set_reminder	programa un recordatorio para darle la vitamina a los niños por la mañana
reminder/set_reminder	programar un recordatorio para hacer ejercicio este fin de semana
reminder/set_reminder	programa un recordatorio para las 10 am
reminder/set_reminder	recuérdame comprar bananas y uvas en la tienda
reminder/set_reminder	recuérdame recoger a joanie en el camino al trabajo mañana
reminder/set_reminder	recuérdame poner la ropa en la secadora
reminder/cancel_reminder	borra el recordatorio del pago de renta
reminder/show_reminders	muéstrame mis recordatorios para mañana
reminder/set_reminder	recuérdame pagar la luz el 28
reminder/show_reminders	¿ qué recordatorios tengo para hoy ?
reminder/show_reminders	muéstrame mis recordatorios
reminder/set_reminder	recuérdame las mañanas del día de pago para comprobar la lista de tareas
reminder/cancel_reminder	cancela todos los recordatorios para este fin de semana
reminder/cancel_reminder	cancelar recordatorios
reminder/set_reminder	programa un recordatorio para sacar la basura
reminder/set_reminder	recuérdame llamar a mamá mañana
reminder/set_reminder	haz un nuevo recordatorio mañana a la 1pm para ir al trabajo
reminder/set_reminder	recuérdame en una semana cancelar mi suscripción
reminder/set_reminder	recuérdame tomar la medicina todos los días a las 10 : 00 am
reminder/set_reminder	recuérdame beber café en 5 minutos
reminder/set_reminder	recuérdame comprar leche en camino del trabajo a casa
reminder/cancel_reminder	suspende los recordatorios del viernes
reminder/set_reminder	programa recordatorio para recoger a los niños a las 4pm
reminder/set_reminder	recuerda comprar huevos mañana
reminder/cancel_reminder	limpia todos los recordatorios de hoy
reminder/set_reminder	recuérdame recoger las lentes de contacto mañana
reminder/set_reminder	recuérdame comprar queso en la tienda
reminder/set_reminder	recuérdame llevar el perro al veterinario el miércoles a la 1pm
reminder/set_reminder	recuérdame comer las sobras
reminder/set_reminder	recuérdame comprar la pasta de dientes en la tienda mañana
reminder/show_reminders	¿ cuántos recordatorios tengo para hoy ?
reminder/set_reminder	recuérdame mañana a las 8 : 53am ir al mercado de productores
reminder/set_reminder	recordarme comprar la gasolina esta noche
reminder/show_reminders	mostrar los recordatorios
reminder/set_reminder	recuérdame llamar al doctor
reminder/set_reminder	recuérdame que me registre por la mañana cuando llegue al trabajo
reminder/set_reminder	prográmame un recordatorio para enviar un cheque a linda mañana
reminder/set_reminder	recordatorio urgente antes del trabajo llamado cookies
reminder/cancel_reminder	borra todos los recordatorios
reminder/set_reminder	recuérdame comprar los huevos
reminder/cancel_reminder	borra todos los recordatorios .
reminder/cancel_reminder	cancela mi recordatorio para comprar pan en la panadería
reminder/set_reminder	recuérdame comprar comida de gato esta tarde
reminder/set_reminder	recuérdame que tengo una reunión el lunes a las 10 am .
reminder/show_reminders	¿ cuándo es el recordatorio para ir al partido de sox ?
reminder/show_reminders	muéstrame todos los recordatorios para esta semana .
reminder/set_reminder	recuérdame que apague la rociadora en 30 minutos
reminder/set_reminder	recuérdame programar mi próxima cita con el doctor
reminder/set_reminder	recuérdame comprar los huevos en la tienda esta noche
reminder/set_reminder	recuérdame poner el canal 5 a las 5
reminder/cancel_reminder	borra el recordatorio para hoy
reminder/show_reminders	¿ tengo algún recordatorio para mañana ?
reminder/set_reminder	recuérdame comprar shampoo de camino a casa
reminder/set_reminder	recuérdame pagar la factura de la luz
reminder/show_reminders	¿ qué recordatorios hay para hoy ?
reminder/set_reminder	recuérdame parar por pan en vía a casa
reminder/cancel_reminder	cancela mi recordatorio para ir a correr
reminder/set_reminder	prepara un recordatorio para apagar el aire acondicionado a las 10am
reminder/show_reminders	coloca en una lista de mis recordatorios
reminder/set_reminder	crea un recordatorio el 30 a las 3pm para enviar por correo la renta
reminder/set_reminder	recuérdame revisar mi lista de tareas a las 3 pm
reminder/show_reminders	muéstrame todos los recordatorios para hoy
reminder/set_reminder	recuérdame preguntarle a julie sobre kyle
reminder/set_reminder	a las 10 am recuérdame revisar el horario de mi jefe
reminder/set_reminder	prepara un recordatorio para llamar al dentista el 12 de agosto
reminder/cancel_reminder	cancela el recordatorio para la cita de ian el jueves
reminder/set_reminder	recuérdame mi cita en la peluquería el viernes
reminder/set_reminder	me gustaría un recordatorio para mi desayuno con papá
reminder/set_reminder	repite mi recordatorio toda la semana
reminder/set_reminder	recuérdame comprar pan en la tienda hoy
reminder/set_reminder	recuérdame 2 días antes mi próximo partido para ir a comprar bocadillos .
reminder/set_reminder	recuérdame ir a comprar leche
reminder/set_reminder	quiero un recordatorio para ir a comprar pimienta mañana
reminder/cancel_reminder	cancela mi recordatorio para la cita de mi doctor
reminder/set_reminder	recuérdame ir de compras a las 5 : 05 todos los jueves .
reminder/set_reminder	recuérdame pagar la cuenta de mi teléfono
reminder/cancel_reminder	borrar recoratorio
reminder/set_reminder	recuérdame ir a la estación de gasolina a las 6pm para echar gasolina
reminder/cancel_reminder	cancela todos mis recordatorios programados
reminder/show_reminders	cuál es mi próximo recordatorio
reminder/show_reminders	abre todos mis recordatorios
reminder/set_reminder	recuérdame hacer una cita para mi hija con el dentista
reminder/set_reminder	recuérdame parar en la tienda
reminder/set_reminder	recuérdame conseguir direcciones
reminder/set_reminder	recuérdame comprar agua mañana
reminder/set_reminder	recuérdame pasear al perro a las 6pm
reminder/cancel_reminder	cancela mi recordatorio para recoger al perro
reminder/cancel_reminder	cancela mi recordatorio para comprar pan
reminder/cancel_reminder	cancela mi recordatorio para preparar la carne
reminder/set_reminder	prepara recordatorio para recoger pan en la tienda
reminder/set_reminder	agrega mi visita dentista a mis recordatorios
reminder/set_reminder	recuérdame beber agua cada 30 minutos como parte de mi dieta
reminder/cancel_reminder	borra todos mis recordatorios
reminder/set_reminder	recordatorio para citas médicas para el martes por la tarde
reminder/set_reminder	recuérdame encontrarme con mi marido mañana en el almuerzo
reminder/set_reminder	recuérdame recoger pizza
reminder/cancel_reminder	borra todos mis recordatorios
reminder/show_reminders	¿ cuándo es el próximo recordatorio ?
reminder/set_reminder	repite el recordatorio todos los jueves
reminder/set_reminder	recuérdame llamar a gina a las 7 pm mañana
reminder/set_reminder	prepara un recordatorio para las 5 pm
weather/find	¿ cómo será el tiempo en veteran park a las 6 : 30 pm ?
weather/find	¿ cuál es la temperatura del domingo ?
weather/find	¿ va a estar soleado hoy ?
weather/find	¿ cuántos centímetros de nieve tendremos mañana ?
weather/find	¿ cuál es el tiempo en la ciudad de nueva york a las 3 pm de mañana ?
weather/find	tormentas de polvo en chandler
weather/find	¿ estará soleado por la costa hoy ?
weather/find	debería de llevar un paraguas
weather/find	¿ helará este fin de semana en tahoe ?
weather/find	¿ cuándo va a dejar de caer la nieve ?
weather/find	¿ hay alguna advertencia de monzón para phoenix esta semana ?
